,address,price,url,lat,lng,beds
9,8701 Dunwoody Pl #E,"204,900",30350,33.99607,-84.34755,3
10,115 W Peachtree Pl NW #418,"200,000",30313,33.76431,-84.39088,1
11,2582 Godfrey Dr NW,"209,000",30318,33.759243,-84.472305,3
12,4246 River Green Dr NW #201,"200,000",30327,33.863186,-84.44804,1
13,878 Ambient Way SW,"201,092",30331,33.7467,-84.5028,3
14,886 Ambient Way SW,"207,784",30331,33.7467,-84.5028,3
15,882 Ambient Way SW,"203,452",30331,33.7467,-84.5028,2
16,882 Ambient Way SW,"203,116",30331,33.7467,-84.5028,2
17,876 Ambient Way SW,"203,888",30331,33.7467,-84.5028,2
18,880 Ambient Way SW,"201,183",30331,33.7467,-84.5028,2
19,874 Ambient Way SW,"201,814",30331,33.7467,-84.5028,2
20,2870 Pharr Ct #1109,"204,998",30305,33.8341,-84.3862,1
21,5485 Cascade Run SW,"200,900",30336,33.7267,-84.5667,3
22,901 Ridge Ave NW,"209,900",30318,33.779736,-84.46948,4
23,5493 Cascade Run SW,"205,900",30336,33.7267,-84.5667,3
24,244 Peters St SW #15,"200,000",30313,33.747566,-84.400925,1
25,7500 Roswell Rd #118,"207,000",30350,33.95914,-84.3667,2
26,2657 Lenox Rd NE #55,"205,000",30324,33.827312,-84.35338,2
27,1075 Peachtree Walk NE #A115,"204,900",30309,33.783962,-84.38611,1
28,514 Blanche St NW,"200,000",30318,33.769073,-84.44487,4
29,1101 Collier Rd NW #M3,"208,500",30318,33.810562,-84.42321,2
30,2757 Cherry Laurel Ln SW,"209,900",30311,33.695927,-84.47976,3
31,5449 Waverly Dr,"205,990",30349,33.6047,-84.5237,4
32,10 Perimeter Summit Blvd NE #4401,"200,000",30319,33.914104,-84.34094,2
33,5449 Waverly Dr,"205,990",30349,33.6047,-84.5237,4
34,5 Lamar Ave NW,"200,000",30314,33.752743,-84.45918,4
35,2657 Lenox Rd NE #13,"209,900",30324,33.827312,-84.35338,2
36,5109 Amberland Sq,"206,990",30349,33.61615,-84.575584,3
37,626 Yazzie Pl,"205,490",30349,33.6067,-84.5196,5
38,4036 Alveston Dr,"201,490",30349,33.60781,-84.52386,4
39,4044 Alveston Dr,"207,490",30349,33.60775,-84.52376,5
40,533 Jadetree Ln,"207,000",30349,33.616238,-84.57706,3
41,992 Lilfield Ln,"200,775",30349,33.6072,-84.5181,5
42,2780 Dearwood Dr SW,"209,999",30315,33.679058,-84.40412,3
43,1931 Mary Lou Ln SE,"200,000",30316,33.702553,-84.31126,4
44,308 Maple St,"209,000",30354,33.670563,-84.40404,3
45,876 Ambient Way SW #300,"203,888",30331,33.7467,-84.5028,3
46,880 Ambient Way SW #302,"201,183",30331,33.7467,-84.5028,3
47,874 Ambient Way SW #299,"201,214",30331,33.7467,-84.5028,3
48,882 Ambient Way SW #303,"203,116",30331,33.7467,-84.5028,3
49,878 Ambient Way SW #301,"201,092",30331,33.7467,-84.5028,3
50,886 Ambient Way SW #305,"207,784",30331,33.7467,-84.5028,3
51,1160 Fair St SW,"200,000",30314,33.74882,-84.42556,3
52,884 Ambient Way SW #304,"203,452",30331,33.7467,-84.5028,3
53,3216 Forrest Hills Dr,"200,000",30354,33.668056,-84.39906,2
54,3438 Ashwood Ln,"208,500",30341,33.879185,-84.246574,3
55,3085 Highgreen Trl,"205,000",30349,33.671444,-84.63227,5
56,795 Hammond Dr #701,"207,500",30328,33.91749,-84.3594,2
57,300 Peachtree St NE #2B,"204,900",30308,33.762558,-84.38788,1
58,1688 Oak Knoll Cir SE,"200,000",30315,33.709873,-84.37698,3
59, Niskey Lake Rd SW,"200,000",30331,33.7103,-84.5341,0
60,1747 Fort Valley Dr SW,"204,900",30311,33.70732,-84.45081,2
61,10 Perimeter Summit Blvd NE #4133,"209,950",30319,33.914104,-84.34094,2
62,2486 Ivydale Dr SW,"209,900",30311,33.698486,-84.47015,3
63,1031 Fair St SW,"204,000",30314,33.74932,-84.42167,3
64,1821 Boulderview Dr SE,"209,000",30316,33.703728,-84.31569,3
65,843 Laurelmont Dr SW,"204,500",30311,33.732544,-84.49349,3
66,163 Holderness St SW,"204,500",30314,33.75017,-84.42675,3
67,1171 Eggleston St SW,"200,000",30310,33.740074,-84.42617,4
68, Collier Dr NW,"200,000",30331,33.7103,-84.5341,0
69,1130 Lookout Ave NW,"200,000",30318,33.785805,-84.46551,2
70,814 Humphries St SW,"209,000",30310,33.732735,-84.40531,3
71,1280 W Peachtree St NW #2103,"200,000",30309,33.789707,-84.388115,1
72,405 Dorsey Rd,"200,000",30354,33.66732,-84.40022,4
73,2890 Jones St,"205,000",30344,33.676506,-84.448555,3
74,5015 Buckeye Pl,"208,900",30349,33.62515,-84.54673,4
75,4960 Buckeye Pl,"208,900",30349,33.624794,-84.54574,4
76,3761 Hampshire Walk,"209,700",30331,33.68152,-84.51057,4
77,1773 Flintwood Dr SE,"209,900",30316,33.70988,-84.317825,3
78,400 17th St NW #1337,"205,000",30363,33.789234,-84.402084,2
79,545 Monticello Blvd,"202,555",30354,33.666107,-84.3808,3
80,1280 W Peachtree St NW #908,"205,000",30309,33.789707,-84.388115,1
81,1087 Edgefield Dr SW,"200,000",30310,33.72537,-84.430016,3
82,3777 Peachtree Rd NE #1014,"205,000",30319,33.856564,-84.34866,1
83,1912 Brewer Blvd SW,"200,000",30310,33.702366,-84.41153,3
84,2870 Pharr Court South NW #1109,"204,998",30305,33.83418,-84.3867,1
85,1385 Lorenzo Dr SW,"204,900",30310,33.71718,-84.43316,3
86,1280 W Peachtree St NW #2407,"209,000",30309,33.789707,-84.388115,1
87, Gold Creek Ct,"200,000",30350,33.9783,-84.3377,0
88,1787 Maple Walk Cir SW,"209,000",30315,33.705498,-84.39766,3
89,2597 Wood Valley Dr,"209,900",30344,33.684578,-84.463264,4
90,3484 Ruby H Harper Blvd SE,"202,000",30354,33.659733,-84.38011,3
91,917 Garibaldi St SW,"204,000",30310,33.72991,-84.39944,3
0,799 Hammond Dr #427,"215,000",30328,33.91749,-84.3594,1
1,5400 Roswell Rd #A3,"215,000",30342,33.903133,-84.37994,2
2,1130 Mitchell Crossing Dr SW,"214,900",30331,33.724358,-84.5684,4
3,5017 Rapahoe Trl,"219,846",30349,33.620274,-84.55402,3
4,5025 Rapahoe Trl,"216,536",30349,33.620243,-84.55402,3
5,22 Cantey Pl NW #22,"210,000",30327,33.819084,-84.42514,2
6,418 Mulberry Row SE,"216,455",30354,33.66479,-84.3822,3
7,416 Mulberry Row SE,"216,455",30354,33.66479,-84.3822,3
8,2260 Bolling Brook Dr SW,"210,000",30311,33.734707,-84.462975,4
9,970 Sidney Marcus Blvd NE #1212,"215,000",30324,33.825325,-84.35643,2
10,418 Mulberry Row SE #1803,"216,455",30354,33.666134,-84.38283,3
11,416 Mulberry Row SE #1802,"216,455",30354,33.666164,-84.38288,3
12,5478 Waverly Park,"217,275",30349,33.604446,-84.52592,4
13,3948 Wolcott Cir,"215,000",30340,33.892967,-84.22648,3
14,160 Adair Ave SE,"215,000",30315,33.70651,-84.38281,3
15,3334 Peachtree Rd NE #311,"210,000",30326,33.84922,-84.370766,1
16,1065 Ira St SW,"219,900",30310,33.725872,-84.400246,3
17,2657 Lenox Rd NE #A-10,"215,000",30324,33.827312,-84.35338,2
18,3621 Vinings Slope SE #2416,"215,000",30339,33.86499,-84.47253,1
19,5186 Upper Elm St,"210,000",30349,33.61732,-84.585304,4
20,2612 Steele Ave SW #25,"218,700",30315,33.681927,-84.396095,0
21,1259 Willis Mill Rd SW,"218,000",30311,33.72172,-84.4725,4
22,1484 Venetian Dr SW,"219,900",30311,33.7143,-84.43726,3
23,130 26th St NW #111,"214,900",30309,33.80186,-84.3987,2
24,251 Simon Ter NW,"219,900",30318,33.762676,-84.474884,3
25,3275 Lenox Rd NE #106,"215,000",30324,33.85246,-84.368256,1
26,204 Carver Cir NW,"214,800",30314,33.75976,-84.45755,3
27,2603 Oldknow Dr NW,"219,800",30318,33.772,-84.4722,3
28,2380 Fairway Cir SW,"219,000",30331,33.689022,-84.537506,4
29,5330 Old Bill Cook Rd,"210,000",30349,33.610096,-84.48029,3
30,300 NE West Peachtree St,"210,000",30332,33.78,-84.3977,1
31,2500 Dale Creek Dr NW,"215,000",30318,33.764305,-84.47271,3
32,1509 Elleby Rd SE,"210,000",30315,33.713554,-84.36189,2
33,3782 Hempstead Way,"216,915",30331,33.680763,-84.51089,5
34,3650 Ashford Dunwoody Rd NE #811,"219,000",30319,33.897736,-84.33107,2
35,3777 Peachtree Rd NE #328,"219,900",30319,33.856564,-84.34866,1
36,384 Ralph McGill Blvd NE #104,"215,000",30312,33.764515,-84.37505,1
37,530 Jadetree Ln,"212,960",30349,33.615776,-84.57713,3
38,4013 Alveston Dr,"217,990",30349,33.60775,-84.5237,4
39,972 Lilfield Ln,"210,775",30349,33.60809,-84.51896,4
40,5454 Waverly Dr,"210,490",30349,33.60482,-84.5232,4
41,526 Jadetree Ln,"219,665",30349,33.615776,-84.57692,3
42,1421 Peachtree St NE #101,"217,900",30309,33.79375,-84.38636,2
43,3080 Lynhurst Cir SW,"216,000",30311,33.746284,-84.488106,3
44,1366 Lockhaven Cir SW,"214,900",30311,33.718063,-84.44322,2
45,1722 McClelland Ave,"214,900",30344,33.699173,-84.445076,3
46,3040 Peachtree Rd NW #1110,"215,900",30305,33.838985,-84.382935,1
47,3131 Jackson St,"219,000",30354,33.66877,-84.40784,2
48,1054 Park Row North SE,"219,900",30312,33.72558,-84.36823,1
49,4600 Lanark Dr SW,"215,000",30331,33.712364,-84.538376,3
50,1829 Terry Mill Rd SE,"215,000",30316,33.735523,-84.3155,2
51,1120 Park Row South SE,"210,000",30312,33.723713,-84.36825,1
52,419 Mulberry Row SE,"213,455",30354,33.665146,-84.38253,3
53,415 Mulberry Row SE,"213,455",30354,33.665146,-84.38253,3
54,417 Mulberry Row SE,"213,455",30354,33.665146,-84.38253,3
55,2815 Emerald Ct SW,"215,000",30311,33.75193,-84.480934,3
56,944 Magna Carta Dr NW,"215,000",30318,33.777267,-84.47899,3
57,3275 Lenox Rd NE #106,"215,000",30324,33.85246,-84.368256,1
58,578 Goldsboro Rd NE #C,"215,000",30307,33.770187,-84.343925,2
59,576 Goldsboro Rd NE #A,"215,000",30307,33.770042,-84.34405,2
60,844 Capitol View Ave NW #3,"219,000",30318,33.77782,-84.466995,4
61,246 Tiger Flowers Cir NW,"214,800",30314,33.761074,-84.45794,3
62,300 Wadley St NW,"219,800",30314,33.759823,-84.45921,3
63, Griffin Lake Rd,"217,138",30312,33.746,-84.3792,0
64,424 Lindbergh Dr NE #102,"219,900",30305,33.82447,-84.372154,1
65,1078 Jefferson Ave,"219,900",30344,33.68492,-84.42413,3
66,844 Capitol View Ave NW,"219,000",30318,33.77782,-84.466995,4
67,6900 Roswell Rd #B6,"214,900",30328,33.943096,-84.37434,2
68,5958 Pine Rd,"215,000",30340,33.928246,-84.23392,2
69,130 26th St NW,"214,900",30309,33.80186,-84.3987,2
70,196 Hermer Cir NW,"215,000",30311,33.757538,-84.486,3
71,5013 Rapahoe Trl,"217,696",30349,33.621704,-84.55422,3
72,5012 Rapahoe Trl,"218,986",30349,33.621593,-84.553925,3
73,1000 Reunion Pl SW,"218,000",30331,33.725285,-84.52749,4
74,866 Briarcliff Rd NE #B1,"219,900",30306,33.77822,-84.34658,2
75,726 Gaskill St SE,"215,000",30316,33.748405,-84.363625,1
76,3279 Pamlico Dr SW,"215,000",30311,33.732567,-84.496475,4
77,1360 Gault St SE,"215,000",30315,33.71716,-84.37201,3
78,10 Perimeter Summit Blvd NE #2203,"214,900",30319,33.91379,-84.34131,2
79,230 Moreland Way,"215,000",30354,33.671673,-84.40117,3
80,95 Thirkield Ave SE,"219,000",30315,33.714386,-84.38501,3
81,462 Oliver St NW,"215,000",30314,33.7672,-84.4158,3
82,815 Coleman St SW,"219,999",30310,33.732643,-84.40407,3
83,2164 Bouldercrest Rd SE,"219,900",30316,33.693504,-84.32132,4
84,10 Perimeter Summit Blvd NE #4336,"218,000",30319,33.914104,-84.34094,2
85,1336 Beecher St SW,"218,900",30310,33.73299,-84.43135,2
86,1863 Phillips Ave,"219,000",30344,33.67035,-84.449814,3
87,3040 Peachtree Rd NW #1410,"212,900",30305,33.838985,-84.382935,1
88,3300 Windy Ridge Pkwy SE #1215,"215,000",30339,33.90425,-84.456375,1
89,4410 Estate St,"214,999",30349,33.640476,-84.60373,4
90,361 17th St NW #1408,"218,000",30363,33.791615,-84.39806,1
91,1230 Woodland Ave NE #7,"219,900",30324,33.814087,-84.347206,3
92,1204 Village Ct SE,"211,900",30316,33.744156,-84.35072,1
93,3812 Hempstead Way,"216,700",30331,33.681107,-84.51128,5
94,2834 Meadowview Dr SE,"214,900",30316,33.70397,-84.304855,4
95,2073 Cascade Rd SW,"219,900",30311,33.721985,-84.45522,3
96,5791 Savannah River Rd,"216,990",30349,33.5983,-84.44293,4
97,1976 Broad Ave,"219,900",30344,33.68789,-84.45262,3
98,635 Center Hill Ave NW,"217,500",30318,33.772415,-84.46371,3
99,1898 Rollingwood Dr SE,"219,000",30316,33.696484,-84.31312,4
100,2212 Clairmont Ter NE,"219,900",30345,33.85201,-84.30626,3
101,680 Greenwood Ln SW,"215,000",30331,33.7366,-84.53856,4
102,2840 Peachtree Rd NW #305,"212,000",30305,33.832855,-84.3848,1
103,1536 Montreat Ave SW,"213,000",30311,33.729664,-84.438286,4
104,3469 Dacite Ct #87,"216,400",30349,33.58184,-84.50288,4
105,394 6th St NE #1,"219,000",30308,33.776344,-84.37429,2
106,2185 Brannen Rd SE,"214,900",30316,33.714733,-84.31559,3
107,510 Reunion Ct SW,"215,000",30331,33.723976,-84.529434,4
0,5019 Rapahoe Trl,"222,628",30349,33.620266,-84.55402,4
1,5023 Rapahoe Trl,"222,628",30349,33.62025,-84.55402,4
2,5021 Rapahoe Trl,"224,087",30349,33.62026,-84.55402,3
3,3636 Habersham Rd NW #1205,"229,900",30305,33.853313,-84.384254,1
