address,zipcode,lat,lng,beds,price,Restau,crime,scaleprice,scalefood,scalecrime
2677 The Fontainebleau SW,30331,33.68296,-84.48859,3,160000,49,6204,-0.5002091412743435,-1.504221276228307,0.7996153408319794
4025 Avalon Rd SW,30331,33.695,-84.5202,3,161900,49,6204,-0.4977955134583355,-1.504221276228307,0.7996153408319794
4029 Avalon Rd SW,30331,33.695,-84.5202,3,160900,49,6204,-0.49906584388781333,-1.504221276228307,0.7996153408319794
898 Oak St SW #1308,30310,33.739067,-84.41722,2,160000,630,6915,-0.5002091412743435,-0.15547135413529914,1.0319066040545553
2783 Oldknow Dr NW,30318,33.772198,-84.47872,3,169500,403,11424,-0.48814100219430373,-0.6824356094108804,2.5050448682888655
2576 Wood Valley Dr,30344,33.68546,-84.4614,4,164450,482,27,-0.49455617086316694,-0.49904276286122884,-1.218476266658669
1169 Fair St SW,30314,33.749264,-84.42592,2,169900,939,4681,-0.4876328700225126,0.5618500330019459,0.30203504000499903
1577 Willis Mill Rd SW,30311,33.712982,-84.469536,3,164000,171,5201,-0.495127819556432,-1.2210070068731487,0.4719245714757999
215 Piedmont Ave NE #705,30308,33.760246,-84.381905,1,169000,1640,3841,-0.48877616740904267,2.189171367575437,0.027598104552166776
3691 Tampa Trl SW,30331,33.67896,-84.50932,3,160000,49,6204,-0.5002091412743435,-1.504221276228307,0.7996153408319794
375 Ralph McGill Blvd NE #1701,30312,33.763412,-84.375374,1,164901,1402,4119,-0.4939832518394724,1.6366713994891449,0.1184236617615565
2681 Plantation Dr,30344,33.68238,-84.4619,3,167900,482,27,-0.4901735308814683,-0.49904276286122884,-1.218476266658669
1342 Chambers Ave,30344,33.697636,-84.43279,2,164500,482,27,-0.49449265434169304,-0.49904276286122884,-1.218476266658669
1306 Redford Dr SE,30315,33.687046,-84.35489,3,169900,361,6783,-0.4876328700225126,-0.7799356037790497,0.9887807999119673
2837 Hedgewood Dr NW,30311,33.758194,-84.480675,2,160000,171,5201,-0.5002091412743435,-1.2210070068731487,0.4719245714757999
2804 Zane Grey Dr SE,30316,33.705215,-84.30692,3,160000,365,2212,-0.5002091412743435,-0.7706498900297003,-0.5046135238438615
1302 Eason St NW,30314,33.758907,-84.43092,4,161500,939,4681,-0.49830364563012663,0.5618500330019459,0.30203504000499903
905 Smith St SW,30310,33.730225,-84.40102,3,165000,630,6915,-0.4938574891269541,-0.15547135413529914,1.0319066040545553
2916 1st Ave SW,30315,33.675133,-84.40008,3,160000,361,6783,-0.5002091412743435,-0.7799356037790497,0.9887807999119673
Address Not Disclosed,30312,33.763412,-84.375374,1,179900,1402,4119,-0.4749295657277339,1.6366713994891449,0.1184236617615565
1195 Milton Ter SE,30315,33.722435,-84.38036,1,175000,361,6783,-0.4811541848321755,-0.7799356037790497,0.9887807999119673
1850 Dodson Dr SW,30311,33.704906,-84.47649,3,179900,171,5201,-0.4749295657277339,-1.2210070068731487,0.4719245714757999
1445 Monroe Dr NE #G1,30324,33.794033,-84.36567,1,175000,1057,4043,-0.4811541848321755,0.8357785886077548,0.09359365331582405
2644 Waterdale Rd SW,30331,33.684868,-84.60162,4,178716,49,6204,-0.4764336369562357,-1.504221276228307,0.7996153408319794
57 Forsyth St NW #4C,30303,33.755882,-84.389694,1,178500,1488,4001,-0.47670802832900294,1.8363142451001582,0.07987180654318245
2127 Beecher Cir SW,30311,33.7343,-84.45767,4,179900,171,5201,-0.4749295657277339,-1.2210070068731487,0.4719245714757999
620 Peachtree St NE #608,30308,33.77206,-84.38602,1,179900,1640,3841,-0.4749295657277339,2.189171367575437,0.027598104552166776
1468 Briarwood Rd NE #402,30319,33.849335,-84.33049,1,179900,784,162,-0.4749295657277339,0.20202862521465473,-1.1743703306037496
620 Peachtree St NE,30308,33.77206,-84.38602,1,179900,1640,3841,-0.4749295657277339,2.189171367575437,0.027598104552166776
1142 Arlington Ave SW,30310,33.72473,-84.4255,4,179900,630,6915,-0.4749295657277339,-0.15547135413529914,1.0319066040545553
1189 McLendon Ave NE #10,30307,33.764877,-84.348656,1,174900,1306,2961,-0.48128121787512324,1.4138142695047582,-0.2599072563984194
1268 Ladd St SW,30310,33.72712,-84.429276,4,175000,630,6915,-0.4811541848321755,-0.15547135413529914,1.0319066040545553
1195 Milton Ter SE #4406,30315,33.722435,-84.38036,1,175000,361,6783,-0.4811541848321755,-0.7799356037790497,0.9887807999119673
3170 Waters Rd SW,30354,33.668507,-84.39655,3,179800,449,1621,-0.47505659877068174,-0.5756499012933618,-0.6976995105731756
1280 W Peachtree St NW #1202,30309,33.789707,-84.388115,1,174995,1334,4125,-0.48116053648432283,1.4788142657502044,0.12038392558621958
1116 Selwin Ave SW,30310,33.72454,-84.42595,3,175000,630,6915,-0.4811541848321755,-0.15547135413529914,1.0319066040545553
3655 Habersham Rd NE #B340,30305,33.853897,-84.38001,1,170500,662,2862,-0.48687067176482585,-0.08118564414050353,-0.29225160950536033
1433 Beatie Ave SW,30310,33.7157,-84.41117,3,179000,630,6915,-0.476072863114264,-0.15547135413529914,1.0319066040545553
483 Fairlane Cir NW,30331,33.768036,-84.501045,5,175000,49,6204,-0.4811541848321755,-1.504221276228307,0.7996153408319794
483 Fairlane Cir NW #6,30331,33.768036,-84.501045,5,175000,49,6204,-0.4811541848321755,-1.504221276228307,0.7996153408319794
1129 Graymont Dr SW,30310,33.72441,-84.43681,2,179900,630,6915,-0.4749295657277339,-0.15547135413529914,1.0319066040545553
91 Rumson Rd NE #C30,30305,33.830994,-84.38457,2,175000,662,2862,-0.4811541848321755,-0.08118564414050353,-0.29225160950536033
91 Rumson Rd NE,30305,33.830994,-84.38457,2,175000,662,2862,-0.4811541848321755,-0.08118564414050353,-0.29225160950536033
2141 Pryor Rd SW,30315,33.69598,-84.3995,3,175000,361,6783,-0.4811541848321755,-0.7799356037790497,0.9887807999119673
2725 Crescendo Dr NW,30318,33.774242,-84.47685,2,175000,403,11424,-0.4811541848321755,-0.6824356094108804,2.5050448682888655
2828 S Clark Dr,30344,33.678257,-84.45582,3,175000,482,27,-0.4811541848321755,-0.49904276286122884,-1.218476266658669
798 Humphries St SW,30310,33.73319,-84.4053,3,175000,630,6915,-0.4811541848321755,-0.15547135413529914,1.0319066040545553
1710 Derry Ave SW,30310,33.74312,-84.443695,3,177000,630,6915,-0.4786135239732197,-0.15547135413529914,1.0319066040545553
10 Perimeter Summit Blvd NE #4445,30319,33.914104,-84.34094,1,175000,784,162,-0.4811541848321755,0.20202862521465473,-1.1743703306037496
1363 Boat Rock Rd SW,30331,33.718346,-84.56129,4,175000,49,6204,-0.4811541848321755,-1.504221276228307,0.7996153408319794
2025 Venetian Dr SW,30311,33.71525,-84.45473,4,179000,171,5201,-0.476072863114264,-1.2210070068731487,0.4719245714757999
1830 Idlewood Dr,30344,33.70491,-84.44778,3,170000,482,27,-0.4875058369795648,-0.49904276286122884,-1.218476266658669
1706 Porter Dr NW,30314,33.75568,-84.4429,3,175000,939,4681,-0.4811541848321755,0.5618500330019459,0.30203504000499903
620 Peachtree St NE #603,30308,33.77206,-84.38602,1,178500,1640,3841,-0.47670802832900294,2.189171367575437,0.027598104552166776
1603 Joseph E Boone Blvd NW,30314,33.763935,-84.44038,4,175000,939,4681,-0.4811541848321755,0.5618500330019459,0.30203504000499903
1909 Rogers Ave SW,30310,33.737587,-84.45019,3,174000,630,6915,-0.4824245152616533,-0.15547135413529914,1.0319066040545553
2311 Baywood Dr SE,30315,33.69197,-84.3874,4,179900,361,6783,-0.4749295657277339,-0.7799356037790497,0.9887807999119673
1674 Richland Rd SW,30311,33.731174,-84.442566,4,179000,171,5201,-0.476072863114264,-1.2210070068731487,0.4719245714757999
2870 Pharr Court South NW #407,30305,33.83418,-84.3867,1,170000,662,2862,-0.4875058369795648,-0.08118564414050353,-0.29225160950536033
91 Rumson Rd NE #B27,30305,33.830994,-84.38457,2,170000,662,2862,-0.4875058369795648,-0.08118564414050353,-0.29225160950536033
3153 Buford Hwy NE #6,30329,33.839706,-84.33148,2,170000,725,1,-0.4875058369795648,0.06506434741175032,-1.2269707432322092
2551 Glenwood Ave SE,30317,33.739536,-84.303474,0,175000,740,1095,-0.4811541848321755,0.09988577397181077,-0.8695493058686395
425 Chapel St SW #1306,30313,33.752087,-84.400215,1,179995,1504,1916,-0.4748088843369335,1.873457100097556,-0.6013198725272404
3052 Browns Mill Rd SE,30354,33.671646,-84.38216,3,175000,449,1621,-0.4811541848321755,-0.5756499012933618,-0.6976995105731756
1280 W Peachtree St NW #2511,30309,33.789707,-84.388115,1,179990,1334,4125,-0.47481523598908093,1.4788142657502044,0.12038392558621958
215 Piedmont Ave NE #1206,30308,33.760246,-84.381905,2,179900,1640,3841,-0.4749295657277339,2.189171367575437,0.027598104552166776
131 McGill Park Ave NE,30312,33.76196,-84.377266,1,174875,1402,4119,-0.4813129761358602,1.6366713994891449,0.1184236617615565
1825 Dodson Dr SW,30311,33.7052,-84.47731,3,172000,171,5201,-0.4849651761206091,-1.2210070068731487,0.4719245714757999
10 Perimeter Summit Blvd NE #4130,30319,33.913467,-84.33978,2,179900,784,162,-0.4749295657277339,0.20202862521465473,-1.1743703306037496
5559 Glenridge Dr,30342,33.90604,-84.36717,1,174900,564,621,-0.48128121787512324,-0.3086856309995651,-1.0244101480170236
285 Andrew Hairston Pl NW,30314,33.762405,-84.413574,3,175000,939,4681,-0.4811541848321755,0.5618500330019459,0.30203504000499903
1129 Graymont Dr SW #14,30310,33.72441,-84.43681,2,179900,630,6915,-0.4749295657277339,-0.15547135413529914,1.0319066040545553
2963 Church St,30344,33.674526,-84.445435,3,170000,482,27,-0.4875058369795648,-0.49904276286122884,-1.218476266658669
1741 Flintwood Dr SE,30316,33.710945,-84.31875,3,170000,365,2212,-0.4875058369795648,-0.7706498900297003,-0.5046135238438615
390 17th St NW #2002,30363,33.790318,-84.3995,1,174900,1464,825,-0.48128121787512324,1.7805999626040614,-0.9577611779784785
1405 Sherrie Ln SW,30331,33.70415,-84.538826,4,179000,49,6204,-0.476072863114264,-1.504221276228307,0.7996153408319794
1884 Windsor Dr SW,30311,33.704384,-84.47471,3,175000,171,5201,-0.4811541848321755,-1.2210070068731487,0.4719245714757999
1611 White Way #4,30344,33.678925,-84.44114,1,179900,482,27,-0.4749295657277339,-0.49904276286122884,-1.218476266658669
2755 Dodson Lee Dr,30344,33.675682,-84.47897,4,170000,482,27,-0.4875058369795648,-0.49904276286122884,-1.218476266658669
1643 Briarcliff Rd NE #6,30306,33.801773,-84.336334,2,177000,1605,1890,-0.4786135239732197,2.1079213722686294,-0.6098143491007805
1643 Briarcliff Rd NE,30306,33.80153,-84.336494,2,177000,1605,1890,-0.4786135239732197,2.1079213722686294,-0.6098143491007805
1248 Princess Ave SW,30310,33.720863,-84.42501,5,170000,630,6915,-0.4875058369795648,-0.15547135413529914,1.0319066040545553
1254 Princess Ave SW,30310,33.720722,-84.42501,3,170000,630,6915,-0.4875058369795648,-0.15547135413529914,1.0319066040545553
1840 Dorsey Ave,30344,33.678036,-84.4488,3,179000,482,27,-0.476072863114264,-0.49904276286122884,-1.218476266658669
1280 W Peachtree St NW #1903,30309,33.789707,-84.388115,1,179900,1334,4125,-0.4749295657277339,1.4788142657502044,0.12038392558621958
9 Gould St SE,30315,33.70623,-84.37808,3,170000,361,6783,-0.4875058369795648,-0.7799356037790497,0.9887807999119673
2740 Flagstone Dr SE,30316,33.7093,-84.31756,3,175000,365,2212,-0.4811541848321755,-0.7706498900297003,-0.5046135238438615
70 Gardenia Dr NW,30314,33.75698,-84.44119,4,174900,939,4681,-0.48128121787512324,0.5618500330019459,0.30203504000499903
2000 County Line Rd SW,30331,33.701393,-84.53418,0,179000,49,6204,-0.476072863114264,-1.504221276228307,0.7996153408319794
416 E Side Ave SE #1,30316,33.74187,-84.33974,0,175500,365,2212,-0.48051901961743654,-0.7706498900297003,-0.5046135238438615
1715 Wee Kirk Rd SE,30316,33.700443,-84.32006,3,175000,365,2212,-0.4811541848321755,-0.7706498900297003,-0.5046135238438615
1865 Braeburn Cir SE,30316,33.734764,-84.32602,2,175000,365,2212,-0.4811541848321755,-0.7706498900297003,-0.5046135238438615
4121 Tell Rd SW,30331,33.680805,-84.52333,4,175000,49,6204,-0.4811541848321755,-1.504221276228307,0.7996153408319794
Sylvan Rd,30310,33.7283,-84.4234,0,175000,630,6915,-0.4811541848321755,-0.15547135413529914,1.0319066040545553
4102 Westchester Rdg NE #4102,30329,33.833538,-84.32682,1,189990,725,1,-0.46211193169430226,0.06506434741175032,-1.2269707432322092
2571 Loghaven Dr NW,30318,33.760822,-84.47199,3,189700,403,11424,-0.4624803275188509,-0.6824356094108804,2.5050448682888655
3302 Dogwood Dr #324,30354,33.664017,-84.40747,2,180000,449,1621,-0.4748025326847861,-0.5756499012933618,-0.6976995105731756
1321 Lorenzo Dr SW,30310,33.718975,-84.43306,4,180000,630,6915,-0.4748025326847861,-0.15547135413529914,1.0319066040545553
420 Mulberry Row SE #1804,30354,33.666103,-84.38278,2,185475,449,1621,-0.46784747358339485,-0.5756499012933618,-0.6976995105731756
1315 Bolton Rd NW,30331,33.79141,-84.49283,5,185000,49,6204,-0.4684508805373968,-1.504221276228307,0.7996153408319794
3205 Pennington Cir SW,30354,33.667244,-84.39213,4,184999,449,1621,-0.4684521508678263,-0.5756499012933618,-0.6976995105731756
1809 King Alfred Dr SW,30331,33.705364,-84.51297,4,189900,49,6204,-0.46222626143295525,-1.504221276228307,0.7996153408319794
425 Chapel St SW #1206,30313,33.752087,-84.400215,1,182000,1504,1916,-0.4722618718258304,1.873457100097556,-0.6013198725272404
2840 Waters Rd SW,30354,33.677,-84.39357,3,189700,449,1621,-0.4624803275188509,-0.5756499012933618,-0.6976995105731756
3154 Hazelwood Dr SW,30311,33.72722,-84.491516,3,184900,171,5201,-0.4685779135803446,-1.2210070068731487,0.4719245714757999
3668 Kingsboro Rd NE #5,30319,33.854706,-84.35133,2,180000,784,162,-0.4748025326847861,0.20202862521465473,-1.1743703306037496
1208 Westchester Rdg NE,30329,33.833363,-84.32421,1,189800,725,1,-0.46235329447590306,0.06506434741175032,-1.2269707432322092
620 Peachtree St NE #502,30308,33.77206,-84.38602,1,189999,1640,3841,-0.46210049872043696,2.189171367575437,0.027598104552166776
87 Peachtree St SW #401,30303,33.754482,-84.39055,1,185000,1488,4001,-0.4684508805373968,1.8363142451001582,0.07987180654318245
4090 Fairburn Ave SW,30331,33.691696,-84.52313,3,180000,49,6204,-0.4748025326847861,-1.504221276228307,0.7996153408319794
71 Montre Sq NW,30327,33.819145,-84.42747,2,185000,416,771,-0.4684508805373968,-0.6522570397254948,-0.9754035524004463
384 Ralph McGill Blvd NE #213,30312,33.764515,-84.37505,1,189000,1402,4119,-0.4633695588194854,1.6366713994891449,0.1184236617615565
425 Chapel St SW #1105,30313,33.752087,-84.400215,1,180000,1504,1916,-0.4748025326847861,1.873457100097556,-0.6013198725272404
425 Chapel St SW #1101,30313,33.752087,-84.400215,1,180000,1504,1916,-0.4748025326847861,1.873457100097556,-0.6013198725272404
518 Pegg Rd SW #1,30315,33.688892,-84.40626,6,180000,361,6783,-0.4748025326847861,-0.7799356037790497,0.9887807999119673
3261 Donnebrook Ln SE,30354,33.66606,-84.367355,4,189900,449,1621,-0.46222626143295525,-0.5756499012933618,-0.6976995105731756
1104 Hubbard St SW,30310,33.724712,-84.40221,3,180000,630,6915,-0.4748025326847861,-0.15547135413529914,1.0319066040545553
518 Pegg Rd SW,30315,33.688892,-84.40626,6,180000,361,6783,-0.4748025326847861,-0.7799356037790497,0.9887807999119673
425 Chapel St SW #1407,30313,33.752087,-84.400215,1,186400,1504,1916,-0.4666724179361278,1.873457100097556,-0.6013198725272404
2592 Riggs Dr,30344,33.684597,-84.46596,3,189900,482,27,-0.46222626143295525,-0.49904276286122884,-1.218476266658669
690 Piedmont Ave NE #17,30308,33.77332,-84.38212,1,189900,1640,3841,-0.46222626143295525,2.189171367575437,0.027598104552166776
1311 Wichita Dr SW,30311,33.72021,-84.442215,3,189999,171,5201,-0.46210049872043696,-1.2210070068731487,0.4719245714757999
2308 Boulevard Granada SW,30311,33.72117,-84.46456,3,180000,171,5201,-0.4748025326847861,-1.2210070068731487,0.4719245714757999
400 17th St NW #2320,30363,33.789234,-84.402084,1,182900,1464,825,-0.47111857443930033,1.7805999626040614,-0.9577611779784785
3012 Washington Rd,30344,33.672955,-84.45537,2,184900,482,27,-0.4685779135803446,-0.49904276286122884,-1.218476266658669
1365 Joseph E Boone Blvd NW,30314,33.763783,-84.43244,0,189900,939,4681,-0.46222626143295525,0.5618500330019459,0.30203504000499903
1468 Briarwood Rd NE #607,30319,33.849335,-84.33049,1,185000,784,162,-0.4684508805373968,0.20202862521465473,-1.1743703306037496
424 Dorsey Rd,30354,33.666885,-84.40156,3,180000,449,1621,-0.4748025326847861,-0.5756499012933618,-0.6976995105731756
400 17th St #2124,30363,33.7895,-84.401764,1,189900,1464,825,-0.46222626143295525,1.7805999626040614,-0.9577611779784785
2194 Brannen Rd SE,30316,33.715305,-84.31509,3,180000,365,2212,-0.4748025326847861,-0.7706498900297003,-0.5046135238438615
1280 W Peachtree St NW #3010,30309,33.789707,-84.388115,1,189900,1334,4125,-0.46222626143295525,1.4788142657502044,0.12038392558621958
2525 Sylvan Rd,30344,33.686073,-84.41897,2,180000,482,27,-0.4748025326847861,-0.49904276286122884,-1.218476266658669
968 Jett St NW,30314,33.76691,-84.4193,3,185000,939,4681,-0.4684508805373968,0.5618500330019459,0.30203504000499903
2227 Carey Dr SE,30315,33.693333,-84.3703,5,180000,361,6783,-0.4748025326847861,-0.7799356037790497,0.9887807999119673
707 Francis Pl NW,30318,33.774082,-84.437515,4,189900,403,11424,-0.46222626143295525,-0.6824356094108804,2.5050448682888655
2795 Hedgewood Dr NW,30311,33.758183,-84.479416,3,189900,171,5201,-0.46222626143295525,-1.2210070068731487,0.4719245714757999
1551 Belmont Ave SW,30310,33.71277,-84.41021,2,180000,630,6915,-0.4748025326847861,-0.15547135413529914,1.0319066040545553
1280 W Peachtree St NW #1104,30309,33.789707,-84.388115,1,189900,1334,4125,-0.46222626143295525,1.4788142657502044,0.12038392558621958
390 17th St NW #2052,30363,33.790318,-84.3995,1,187400,1464,825,-0.46540208750664996,1.7805999626040614,-0.9577611779784785
3006 Dogwood Dr,30354,33.67275,-84.40811,3,184900,449,1621,-0.4685779135803446,-0.5756499012933618,-0.6976995105731756
257 Barfield Ave SW,30310,33.748768,-84.4621,3,180405,630,6915,-0.47428804886084763,-0.15547135413529914,1.0319066040545553
1966 Tiger Flowers Dr NW,30314,33.759834,-84.45156,3,184900,939,4681,-0.4685779135803446,0.5618500330019459,0.30203504000499903
425 Chapel St SW #2203,30313,33.752083,-84.400215,1,184900,1504,1916,-0.4685779135803446,1.873457100097556,-0.6013198725272404
1280 W Peachtree St NW #3202,30309,33.789707,-84.388115,1,184500,1334,4125,-0.46908604575213575,1.4788142657502044,0.12038392558621958
3114 Spreading Oak Dr SW,30311,33.730232,-84.490105,3,185000,171,5201,-0.4684508805373968,-1.2210070068731487,0.4719245714757999
833 Harwell Rd NW,30318,33.77817,-84.49467,3,184900,403,11424,-0.4685779135803446,-0.6824356094108804,2.5050448682888655
2840 Peachtree Rd NW #307,30305,33.832855,-84.3848,2,189900,662,2862,-0.46222626143295525,-0.08118564414050353,-0.29225160950536033
1679 Emerald Ave SW,30310,33.742683,-84.442726,3,184900,630,6915,-0.4685779135803446,-0.15547135413529914,1.0319066040545553
695 Hutchens Rd SE,30354,33.66806,-84.36659,4,182900,449,1621,-0.47111857443930033,-0.5756499012933618,-0.6976995105731756
1510 Mims St SW,30314,33.749355,-84.43695,5,180000,939,4681,-0.4748025326847861,0.5618500330019459,0.30203504000499903
2870 Pharr Court South NW,30305,33.83418,-84.3867,1,183000,662,2862,-0.4709915413963525,-0.08118564414050353,-0.29225160950536033
226 Scott St NW,30314,33.76126,-84.432655,4,189900,939,4681,-0.46222626143295525,0.5618500330019459,0.30203504000499903
295 Lincoln St SW,30315,33.71324,-84.39849,3,187000,361,6783,-0.4659102196784411,-0.7799356037790497,0.9887807999119673
